english,japanese,POS,phrase,unit,part,page,status,level,grade,textbook
terrible,恐ろしい，ひどい,形,The bed broke with a terrible sound. ,Program 10,Grandma Baba’s Warming Ideas!,118,,JHS,1,Sunshine English Course 1
fly,飛ぶ,動,We're flying!,Program 10,Grandma Baba’s Warming Ideas!,119,,JHS,1,Sunshine English Course 1
get on ～,〜に乗る,,Everyone got on the sleigh.,Program 10,Grandma Baba’s Warming Ideas!,119,,JHS,1,Sunshine English Course 1
hold,持つ，つかむ,動,"Everyone, hold on to the sleigh.",Program 10,Grandma Baba’s Warming Ideas!,119,,JHS,1,Sunshine English Course 1
hold on to ～,～にしがみつく,,"Everyone, hold on to the sleigh.",Program 10,Grandma Baba’s Warming Ideas!,119,,JHS,1,Sunshine English Course 1
now,さあ，さて,副,"Now, let's go down.",Program 10,Grandma Baba’s Warming Ideas!,119,,JHS,1,Sunshine English Course 1
pick,（pick up speedで）（車などが）速力を増す,動,It picked up speed.,Program 10,Grandma Baba’s Warming Ideas!,119,,JHS,1,Sunshine English Course 1
slope,斜面，坂,名,The sleigh started and went down the slope.,Program 10,Grandma Baba’s Warming Ideas!,119,,JHS,1,Sunshine English Course 1
speed,スピード,名,It picked up speed.,Program 10,Grandma Baba’s Warming Ideas!,119,,JHS,1,Sunshine English Course 1
start,出発する，始める,動,The sleigh started and went down the slope.,Program 10,Grandma Baba’s Warming Ideas!,119,,JHS,1,Sunshine English Course 1
whee,（喜び・興奮などを表して）やった，ワーイ,間,Whee-ee!,Program 10,Grandma Baba’s Warming Ideas!,119,,JHS,1,Sunshine English Course 1
back,（元の場所に）もどって,副,"Now, let's pull the sleigh and go back!",Program 10,Grandma Baba’s Warming Ideas!,120,,JHS,1,Sunshine English Course 1
end,終わり，はし,名,The sleigh came to the end of the slope.,Program 10,Grandma Baba’s Warming Ideas!,120,,JHS,1,Sunshine English Course 1
finally,やっと，ついに,副,Finally they reached Grandma Baba's house.,Program 10,Grandma Baba’s Warming Ideas!,120,,JHS,1,Sunshine English Course 1
gosh,（驚き・喜びなどを表して）おやまあ,間,"Gosh, we're hot now!",Program 10,Grandma Baba’s Warming Ideas!,120,,JHS,1,Sunshine English Course 1
heave ho,（ものを引き上げるときなどのかけ声）,間,"Heave ho, heave ho! ",Program 10,Grandma Baba’s Warming Ideas!,120,,JHS,1,Sunshine English Course 1
hill,丘,名,Back up the hill!,Program 10,Grandma Baba’s Warming Ideas!,120,,JHS,1,Sunshine English Course 1
pull,引く,動,"Now, let's pull the sleigh and go back!",Program 10,Grandma Baba’s Warming Ideas!,120,,JHS,1,Sunshine English Course 1
reach,着く，到着する,動,Finally they reached Grandma Baba's house.,Program 10,Grandma Baba’s Warming Ideas!,120,,JHS,1,Sunshine English Course 1
steam,湯気を立てる,動,Everyone was steaming.,Program 10,Grandma Baba’s Warming Ideas!,120,,JHS,1,Sunshine English Course 1
warm,温める，温かくする,動,You can warm yourselves this way.,Program 10,Grandma Baba’s Warming Ideas!,120,,JHS,1,Sunshine English Course 1
way,方法,名,You can warm yourselves this way.,Program 10,Grandma Baba’s Warming Ideas!,120,,JHS,1,Sunshine English Course 1
this way,このようにして,,You can warm yourselves this way.,Program 10,Grandma Baba’s Warming Ideas!,120,,JHS,1,Sunshine English Course 1
yourself,あなた自身を［に］,代,You might as well make yourself useful.,Program 10,Grandma Baba’s Warming Ideas!,120,,JHS,1,Sunshine English Course 1
yourselves,あなたがた自身を［に］,代,You can warm yourselves this way.,Program 10,Grandma Baba’s Warming Ideas!,120,,JHS,1,Sunshine English Course 1
closet,押入れ,名,Grandma Baba was sleeping in her closet on top of warm and fluffy quilts.,Program 10,Grandma Baba’s Warming Ideas!,121,,JHS,1,Sunshine English Course 1
fluffy,ふわふわした,形,Grandma Baba was sleeping in her closet on top of warm and fluffy quilts.,Program 10,Grandma Baba’s Warming Ideas!,121,,JHS,1,Sunshine English Course 1
follow,ついていく，続く,動,Follow me.,Program 10,Grandma Baba’s Warming Ideas!,121,,JHS,1,Sunshine English Course 1
quilt,キルト（2枚の布の間に綿や羽毛などを入れて刺し子にぬった掛け布団），布団,名,Grandma Baba was sleeping in her closet on top of warm and fluffy quilts.,Program 10,Grandma Baba’s Warming Ideas!,121,,JHS,1,Sunshine English Course 1
raccoon dog,タヌキ,名,,Program 10,Grandma Baba’s Warming Ideas!,121,,JHS,1,Sunshine English Course 1
top,てっぺん，頂上,名,Grandma Baba was sleeping in her closet on top of warm and fluffy quilts.,Program 10,Grandma Baba’s Warming Ideas!,121,,JHS,1,Sunshine English Course 1
on top of ～,〜の上に,,Grandma Baba was sleeping in her closet on top of warm and fluffy quilts.,Program 10,Grandma Baba’s Warming Ideas!,121,,JHS,1,Sunshine English Course 1
warm,温かい,形,Grandma Baba was sleeping in her closet on top of warm and fluffy quilts.,Program 10,Grandma Baba’s Warming Ideas!,121,,JHS,1,Sunshine English Course 1
at that time,そのとき（には）,,They were not studying at that time.,Program 10,Grandma Baba’s Warming Ideas!,123,,JHS,1,Sunshine English Course 1
weren't,were not,,There weren't any rules about lions in the library.  ,Program 10,Grandma Baba’s Warming Ideas!,123,,JHS,1,Sunshine English Course 1
car,自動車,名,He was washing his car.,Program 10,Grandma Baba’s Warming Ideas!,124,,JHS,1,Sunshine English Course 1
exercise,運動する,動,,Program 10,Grandma Baba’s Warming Ideas!,124,,JHS,1,Sunshine English Course 1
get up,起きる,,What time did you get up this morning?,Program 10,Grandma Baba’s Warming Ideas!,124,,JHS,1,Sunshine English Course 1
this morning,今朝,,What time did you get upthis morning? ,Program 10,Grandma Baba’s Warming Ideas!,124,,JHS,1,Sunshine English Course 1
test,試験，テスト,名,Because she has a test.,Program 10,Grandma Baba’s Warming Ideas!,124,,JHS,1,Sunshine English Course 1
creative,創造的な,形,It's very creative.,Program 10,Grandma Baba’s Warming Ideas!,126,,JHS,1,Sunshine English Course 1
floor,床（ゆか）,名,We did the performance on the floor.,Program 10,Grandma Baba’s Warming Ideas!,126,,JHS,1,Sunshine English Course 1
hobby,趣味,名,My hobby is shodo.,Program 10,Grandma Baba’s Warming Ideas!,126,,JHS,1,Sunshine English Course 1
made,make（作る）の過去形《過去分詞形も同形》,動,"First, we made one big work together.",Program 10,Grandma Baba’s Warming Ideas!,126,,JHS,1,Sunshine English Course 1
performance,演技，パフォーマンス,名,This is the picture of the shodo performance at the school festival.,Program 10,Grandma Baba’s Warming Ideas!,126,,JHS,1,Sunshine English Course 1
powerful,力強い，強力な,形,It's so powerful.,Program 10,Grandma Baba’s Warming Ideas!,126,,JHS,1,Sunshine English Course 1
work,作品,名,"First, we made one big work together.  ",Program 10,Grandma Baba’s Warming Ideas!,126,,JHS,1,Sunshine English Course 1
shot,写真,名,,Program 10,Grandma Baba’s Warming Ideas!,127,,JHS,1,Sunshine English Course 1
lastly,最後に,副,,Program 10,Grandma Baba’s Warming Ideas!,128,,JHS,1,Sunshine English Course 1
back,後部，裏,名,,Our Project 3,私が選んだ1枚,130,,JHS,1,Sunshine English Course 1
Blue Mountains National Park,ブルーマウンテンズ国立公園（オーストラリア）,名,,Our Project 3,私が選んだ1枚,130,,JHS,1,Sunshine English Course 1
bye,さようなら，じゃあね,間,,Our Project 3,私が選んだ1枚,130,,JHS,1,Sunshine English Course 1
cheer,（Cheers!で）ごきげんよう。,間,"Cheers, ",Our Project 3,私が選んだ1枚,130,,JHS,1,Sunshine English Course 1
dear,親愛なる（Dear 〜で「〜さん［様］」）,形,,Our Project 3,私が選んだ1枚,130,,JHS,1,Sunshine English Course 1
front,おもて面，前,名,It is in front of [behind] you.,Our Project 3,私が選んだ1枚,130,,JHS,1,Sunshine English Course 1
Jones,ジョーンズ（姓）,名,,Our Project 3,私が選んだ1枚,130,,JHS,1,Sunshine English Course 1
love,愛,名,,Our Project 3,私が選んだ1枚,130,,JHS,1,Sunshine English Course 1
miss,さびしく思う,動,,Our Project 3,私が選んだ1枚,130,,JHS,1,Sunshine English Course 1
now,今，現在,名,"Bye for now,",Our Project 3,私が選んだ1枚,130,,JHS,1,Sunshine English Course 1
for now,今のところは,,"Bye for now,",Our Project 3,私が選んだ1枚,130,,JHS,1,Sunshine English Course 1
NSW,ニューサウスウェールズ州（New South Wales）（オーストラリアの州）,名,,Our Project 3,私が選んだ1枚,130,,JHS,1,Sunshine English Course 1
postcard,（絵）はがき,名,Please send me a postcard from Canada.,Our Project 3,私が選んだ1枚,130,,JHS,1,Sunshine English Course 1
Red Street,レッドストリート（架空の地名）,名,,Our Project 3,私が選んだ1枚,130,,JHS,1,Sunshine English Course 1
sincerely,心から，誠実に,副,"Sincerely (yours),",Our Project 3,私が選んだ1枚,130,,JHS,1,Sunshine English Course 1
view,眺め，景色,名,,Our Project 3,私が選んだ1枚,130,,JHS,1,Sunshine English Course 1
wish,祝福のことば，願い,名,"Best wishes, ",Our Project 3,私が選んだ1枚,130,,JHS,1,Sunshine English Course 1
announcer,アナウンサー,名,,Start,辞書を読んでみよう,6,,JHS,2,Sunshine English Course 2
barber,理髪師,名,,Start,辞書を読んでみよう,6,,JHS,2,Sunshine English Course 2
beautician,美容師,名,,Start,辞書を読んでみよう,6,,JHS,2,Sunshine English Course 2
chef,料理長,名,,Start,辞書を読んでみよう,6,,JHS,2,Sunshine English Course 2
hairstylist,美容師,名,,Start,辞書を読んでみよう,6,,JHS,2,Sunshine English Course 2
newscaster,ニュースキャスター,名,,Start,辞書を読んでみよう,6,,JHS,2,Sunshine English Course 2
pianist,ピアニスト,名,,Start,辞書を読んでみよう,6,,JHS,2,Sunshine English Course 2
carpenter,大工,名,,Start,辞書を読んでみよう,7,,JHS,2,Sunshine English Course 2
cartoonist,マンガ家,名,,Start,辞書を読んでみよう,7,,JHS,2,Sunshine English Course 2
designer,デザイナー,名,,Start,辞書を読んでみよう,7,,JHS,2,Sunshine English Course 2
lawyer,弁護士，法律家,名,,Start,辞書を読んでみよう,7,,JHS,2,Sunshine English Course 2
painter,画家,名,,Start,辞書を読んでみよう,7,,JHS,2,Sunshine English Course 2
photographer,写真家,名,,Start,辞書を読んでみよう,7,,JHS,2,Sunshine English Course 2
programmer,プログラマー,名,,Start,辞書を読んでみよう,7,,JHS,2,Sunshine English Course 2
public official,公務員,名,,Start,辞書を読んでみよう,7,,JHS,2,Sunshine English Course 2
reporter,記者,名,,Start,辞書を読んでみよう,7,,JHS,2,Sunshine English Course 2
start,開始，始まり,名,,Start,辞書を読んでみよう,7,,JHS,2,Sunshine English Course 2
call,電話をかける,動,I called you this morning.,Start,辞書を読んでみよう,8,,JHS,2,Sunshine English Course 2
evening,晩，夕方,名,"OK, but it'll rain in the evening. ",Start,辞書を読んでみよう,8,,JHS,2,Sunshine English Course 2
in the evening,夕方に，夜に,,"OK, but it'll rain in the evening. ",Start,辞書を読んでみよう,8,,JHS,2,Sunshine English Course 2
free,自由な，ひまな,形,"If you're free today, can you come to our concert?",Start,辞書を読んでみよう,8,,JHS,2,Sunshine English Course 2
be going to ～,～するつもりだ,,I'm going to have a concert with Joe next Sunday.  ,Start,辞書を読んでみよう,8,,JHS,2,Sunshine English Course 2
if,もし〜ならば,接,"If you're free today, can you come to our concert?",Start,辞書を読んでみよう,8,,JHS,2,Sunshine English Course 2
I'll,I will,,I'll answer it.,Start,辞書を読んでみよう,8,,JHS,2,Sunshine English Course 2
it'll,it will,,"OK, but it'll rain in the evening.",Start,辞書を読んでみよう,8,,JHS,2,Sunshine English Course 2
Joe,ジョー（男子の名）,名,I'm going to have a concert with Joe next Sunday. ,Start,辞書を読んでみよう,8,,JHS,2,Sunshine English Course 2
next,次の，今度の,形,I'm going to have a concert with Joe next Sunday.,Start,辞書を読んでみよう,8,,JHS,2,Sunshine English Course 2
rain,雨が降る,動,"OK, but it'll rain in the evening.",Start,辞書を読んでみよう,8,,JHS,2,Sunshine English Course 2
will,〜しようと思う，〜でしょう,助,"If it's sunny [rainy] tomorrow, what will you do?",Start,辞書を読んでみよう,8,,JHS,2,Sunshine English Course 2
yard,庭,名,"When you called me, I was in the yard.",Start,辞書を読んでみよう,8,,JHS,2,Sunshine English Course 2
come home,家に帰る,,,Program 1,Start of a New School Year,9,,JHS,2,Sunshine English Course 2
plan,計画，プラン,名,"By the way, do you have any plans for next Saturday?",Program 1,Start of a New School Year,9,,JHS,2,Sunshine English Course 2
will,〜しようと思う，〜でしょう,助,"If it's sunny [rainy] tomorrow, what will you do?",Program 1,Start of a New School Year,9,,JHS,2,Sunshine English Course 2
farewell,別れ,名,I'm planning a farewell party for her.  ,Program 1,Start of a New School Year,10,,JHS,2,Sunshine English Course 2
move,引っ越す,動,Miki is going to move to Canada.,Program 1,Start of a New School Year,10,,JHS,2,Sunshine English Course 2
nothing,何も〜ない,代,Nothing special.,Program 1,Start of a New School Year,10,,JHS,2,Sunshine English Course 2
plan,計画，プラン,名,"By the way, do you have any plans for next Saturday?",Program 1,Start of a New School Year,10,,JHS,2,Sunshine English Course 2
plan,計画する,動,I'm planning a farewell party for her.,Program 1,Start of a New School Year,10,,JHS,2,Sunshine English Course 2
pleasure,喜び,名,My pleasure.,Program 1,Start of a New School Year,10,,JHS,2,Sunshine English Course 2
My pleasure.,喜んで。,,My pleasure.,Program 1,Start of a New School Year,10,,JHS,2,Sunshine English Course 2
by the way,ところで,,"By the way, do you have any plans for next Saturday?",Program 1,Start of a New School Year,10,,JHS,2,Sunshine English Course 2
What's up?,どうしたの。,,What's up?,Program 1,Start of a New School Year,10,,JHS,2,Sunshine English Course 2
bit,少し,名,I'm a little bit worried.,Program 1,Start of a New School Year,11,,JHS,2,Sunshine English Course 2
a little bit,少し,,I'm a little bit worried.,Program 1,Start of a New School Year,11,,JHS,2,Sunshine English Course 2
care,注意，用心,名,Please take care.,Program 1,Start of a New School Year,11,,JHS,2,Sunshine English Course 2
take care,気をつける，注意する,,Please take care.,Program 1,Start of a New School Year,11,,JHS,2,Sunshine English Course 2
email,（電子）メールを送る,動,I'll email you often.,Program 1,Start of a New School Year,11,,JHS,2,Sunshine English Course 2
forget,忘れる,動,I won't forget you all.,Program 1,Start of a New School Year,11,,JHS,2,Sunshine English Course 2
hope,望む，希望する,動,I hope so. ,Program 1,Start of a New School Year,11,,JHS,2,Sunshine English Course 2
keep,続ける,動,"Keep in touch, Miki.",Program 1,Start of a New School Year,11,,JHS,2,Sunshine English Course 2
local,地元の,形,Are you going to go to a local school?,Program 1,Start of a New School Year,11,,JHS,2,Sunshine English Course 2
soon,すぐに，まもなく,副,You'll make new friends soon.,Program 1,Start of a New School Year,11,,JHS,2,Sunshine English Course 2
touch,連絡,名,"Keep in touch, Miki.",Program 1,Start of a New School Year,11,,JHS,2,Sunshine English Course 2
keep in touch,連絡を取り続ける,,"Keep in touch, Miki.",Program 1,Start of a New School Year,11,,JHS,2,Sunshine English Course 2
won't,will not,,I won't forget you all.,Program 1,Start of a New School Year,11,,JHS,2,Sunshine English Course 2
worried,心配な,形,I'm a little bit worried.,Program 1,Start of a New School Year,11,,JHS,2,Sunshine English Course 2
you'll,you will,,You'll make new friends soon.,Program 1,Start of a New School Year,11,,JHS,2,Sunshine English Course 2
almost,もう少しで，すんでのことで～するところ,副,I almost cried.,Program 1,Start of a New School Year,12,,JHS,2,Sunshine English Course 2
do my best,最善［ベスト］をつくす,,I will do my best at my new school.,Program 1,Start of a New School Year,12,,JHS,2,Sunshine English Course 2
cry,泣く,動,The movie made Sam cry.,Program 1,Start of a New School Year,12,,JHS,2,Sunshine English Course 2
say hello to ～,～によろしくと言う,,Please say hello to everyone.,Program 1,Start of a New School Year,12,,JHS,2,Sunshine English Course 2
moving,感動させる,形,Was the song moving for Miki?,Program 1,Start of a New School Year,12,,JHS,2,Sunshine English Course 2
overseas,外国に，海外へ,副,This will be my first long stay overseas.,Program 1,Start of a New School Year,12,,JHS,2,Sunshine English Course 2
sang,sing（歌う）の過去形,動,"When everyone sang a song for me, I almost cried.",Program 1,Start of a New School Year,12,,JHS,2,Sunshine English Course 2
song,歌,名,"When everyone sang a song for me, I almost cried.  ",Program 1,Start of a New School Year,12,,JHS,2,Sunshine English Course 2
stay,滞在,名,This will be my first long stay overseas.,Program 1,Start of a New School Year,12,,JHS,2,Sunshine English Course 2
mango,マンゴー,名,I'm going to swim in the beautiful sea and eat mangoes.,Program 1,Start of a New School Year,14,,JHS,2,Sunshine English Course 2
he'll,he will,,He'll play soccer in the park.,Program 1,Start of a New School Year,15,,JHS,2,Sunshine English Course 2
Mike,マイク（男子の名）,名,I will go to Mike's house this afternoon. ,Program 1,Start of a New School Year,15,,JHS,2,Sunshine English Course 2
said,say（言う）の過去形《過去分詞形も同形》,動,"""Hyoju's mother probably died,"" Gon said to himself.",Program 1,Start of a New School Year,16,,JHS,2,Sunshine English Course 2
footprint,足跡,名,Leave Only Footprints,Program 1,Start of a New School Year,17,,JHS,2,Sunshine English Course 2
early,（時間が）早く,副,I think (that) it's too early.,Program 1,Start of a New School Year,18,,JHS,2,Sunshine English Course 2
early,早い,形,I think (that) it's too early.,Program 1,Start of a New School Year,18,,JHS,2,Sunshine English Course 2
garbage,ごみ，（台所の）生ごみ,名,There's some garbage here.,Program 1,Start of a New School Year,18,,JHS,2,Sunshine English Course 2
don't have to ～,～する必要がない,,We don't have to.,Program 1,Start of a New School Year,18,,JHS,2,Sunshine English Course 2
have to ～,～しなければならない,,We don't have to.,Program 1,Start of a New School Year,18,,JHS,2,Sunshine English Course 2
go hiking,ハイキングに行く,,Let's go hiking at five tomorrow morning.,Program 1,Start of a New School Year,18,,JHS,2,Sunshine English Course 2
hurry,急ぐ,動,We have to hurry.,Program 1,Start of a New School Year,18,,JHS,2,Sunshine English Course 2
must,〜しなければならない，（must notで）〜してはいけない,助,We must pick it up.,Program 1,Start of a New School Year,18,,JHS,2,Sunshine English Course 2
mustn't,must not,,"Uh-oh, you mustn't pick it.",Program 1,Start of a New School Year,18,,JHS,2,Sunshine English Course 2
pick,つまみとる,動,We must pick it up.,Program 1,Start of a New School Year,18,,JHS,2,Sunshine English Course 2
pick up ～,～を拾い上げる，手に取る,,We must pick it up.,Program 1,Start of a New School Year,18,,JHS,2,Sunshine English Course 2
some,いくらかの，いくつかの,形,There's some garbage here.,Program 1,Start of a New School Year,18,,JHS,2,Sunshine English Course 2
there's,there is,,There's some garbage here.,Program 1,Start of a New School Year,18,,JHS,2,Sunshine English Course 2
uh-oh,ああ（驚いたり，困ったときに出る声）,間,"Uh-oh, you mustn't pick it.",Program 1,Start of a New School Year,18,,JHS,2,Sunshine English Course 2
with,～を身につけて,前,I have an umbrella with me.,Program 1,Start of a New School Year,18,,JHS,2,Sunshine English Course 2
worry,心配する,動,Don't worry.  ,Program 1,Start of a New School Year,18,,JHS,2,Sunshine English Course 2
go to bed,寝る,,You should go to bed early for tomorrow's trip.,Program 1,Start of a New School Year,19,,JHS,2,Sunshine English Course 2
before,～する前に,接,,Program 1,Start of a New School Year,19,,JHS,2,Sunshine English Course 2
case,ケース,名,I think your pencil case is nice.,Program 1,Start of a New School Year,19,,JHS,2,Sunshine English Course 2
difficult,難しい,形,He tackles difficult problems through his music.,Program 1,Start of a New School Year,19,,JHS,2,Sunshine English Course 2
easy,たやすい,形,It's easy.,Program 1,Start of a New School Year,19,,JHS,2,Sunshine English Course 2
hallway,廊下,名,We must not run in the hallway.,Program 1,Start of a New School Year,19,,JHS,2,Sunshine English Course 2
history,歴史,名,"It's beautiful, and it has a long history.",Program 1,Start of a New School Year,19,,JHS,2,Sunshine English Course 2
interested,興味がある,形,He's interested in political issues.  ,Program 1,Start of a New School Year,19,,JHS,2,Sunshine English Course 2
be interested in ～,～に興味がある,,He's interested in political issues.  ,Program 1,Start of a New School Year,19,,JHS,2,Sunshine English Course 2
o'clock,〜時（ちょうど）,副,We must leave school by six o'clock.,Program 1,Start of a New School Year,19,,JHS,2,Sunshine English Course 2
potato chip,ポテトチップ,名,,Program 1,Start of a New School Year,19,,JHS,2,Sunshine English Course 2
clear,晴れた,形,I hope it'll be clear on that day.,Program 1,Start of a New School Year,20,,JHS,2,Sunshine English Course 2
Eric,エリック（男子の名）,名,My uncle Eric will guide us.,Program 1,Start of a New School Year,20,,JHS,2,Sunshine English Course 2
everything,すべてのこと,代,I think everything is fine. ,Program 1,Start of a New School Year,20,,JHS,2,Sunshine English Course 2
guide,案内する，道案内する,動,My uncle Eric will guide us.,Program 1,Start of a New School Year,20,,JHS,2,Sunshine English Course 2
hear,〜だと聞いている,動,"Well, I hear you like hiking. ",Program 1,Start of a New School Year,20,,JHS,2,Sunshine English Course 2
true,ほんとうの,形,Is that true?,Program 1,Start of a New School Year,20,,JHS,2,Sunshine English Course 2
Why don't we ～ ?,（提案して）～しませんか。,,"Then, why don't we go hiking next Saturday?  ",Program 1,Start of a New School Year,20,,JHS,2,Sunshine English Course 2
in the air,空気，大気　,名,"Ah, the air is so fresh.",Program 2,Leave Only Footprints,21,,JHS,2,Sunshine English Course 2
any,（条件文などで）いくらかでも,形,"If you have any trouble, please tell me.",Program 2,Leave Only Footprints,21,,JHS,2,Sunshine English Course 2
bring,持ってくる,動,And we must bring our garbage home.,Program 2,Leave Only Footprints,21,,JHS,2,Sunshine English Course 2
first of all,何よりもまず,,"First of all, let's check the hiking rules.",Program 2,Leave Only Footprints,21,,JHS,2,Sunshine English Course 2
Here we go.,さあ，行きますよ。,,Here we go.,Program 2,Leave Only Footprints,21,,JHS,2,Sunshine English Course 2
move,動く，移動する,動,"Now, let's move. ",Program 2,Leave Only Footprints,21,,JHS,2,Sunshine English Course 2
take a picture,写真をとる,,"We can take pictures, but we must not take anything from the forest.",Program 2,Leave Only Footprints,21,,JHS,2,Sunshine English Course 2
protect,守る，保護する,動,We must protect nature.,Program 2,Leave Only Footprints,21,,JHS,2,Sunshine English Course 2
rule,規則，ルール,名,"First of all, let's check the hiking rules.",Program 2,Leave Only Footprints,21,,JHS,2,Sunshine English Course 2
trouble,困りごと，困難,名,"If you have any trouble, please tell me.",Program 2,Leave Only Footprints,21,,JHS,2,Sunshine English Course 2
beaver,ビーバー,名,I believe a beaver did it. ,Program 2,Leave Only Footprints,22,,JHS,2,Sunshine English Course 2
believe,思う，信じる,動,I believe a beaver did it.,Program 2,Leave Only Footprints,22,,JHS,2,Sunshine English Course 2
build,建てる,動,"They build dams and lodges, right?",Program 2,Leave Only Footprints,22,,JHS,2,Sunshine English Course 2
cut down ～,～を切り倒す,,Who cut down this tree?,Program 2,Leave Only Footprints,22,,JHS,2,Sunshine English Course 2
dam,ダム,名,"They build dams and lodges, right?",Program 2,Leave Only Footprints,22,,JHS,2,Sunshine English Course 2
engineer,技術者，エンジニア,名,They're great engineers.,Program 2,Leave Only Footprints,22,,JHS,2,Sunshine English Course 2
exactly,正確に，（Exactly. で）まったくそのとおり。,副,Exactly. ,Program 2,Leave Only Footprints,22,,JHS,2,Sunshine English Course 2
lodge,（ビーバーなどの）巣,名,They sleep in their lodges during the day.,Program 2,Leave Only Footprints,22,,JHS,2,Sunshine English Course 2
a lot,たくさん,,You know a lot about beavers?,Program 2,Leave Only Footprints,22,,JHS,2,Sunshine English Course 2
national,国の,形,They're one of Canada's national animals.,Program 2,Leave Only Footprints,22,,JHS,2,Sunshine English Course 2
quiet,静かな，おとなしい,形,"Then, we have to be quiet.",Program 2,Leave Only Footprints,22,,JHS,2,Sunshine English Course 2
we'll,we will,,Do you think we'll see any beavers?,Program 2,Leave Only Footprints,22,,JHS,2,Sunshine English Course 2
ferret,フェレット,名,,Program 2,Leave Only Footprints,24,,JHS,2,Sunshine English Course 2
furniture,家具,名,But cats often sharpen their nails on furniture. ,Program 2,Leave Only Footprints,24,,JHS,2,Sunshine English Course 2
goldfish,金魚,名,,Program 2,Leave Only Footprints,24,,JHS,2,Sunshine English Course 2
hamster,ハムスター,名,,Program 2,Leave Only Footprints,24,,JHS,2,Sunshine English Course 2
history,歴史,名,"It's beautiful, and it has a long history.",Program 2,Leave Only Footprints,24,,JHS,2,Sunshine English Course 2
nail,つめ,名,But cats often sharpen their nails on furniture.,Program 2,Leave Only Footprints,24,,JHS,2,Sunshine English Course 2
parrot,オウム,名,,Program 2,Leave Only Footprints,24,,JHS,2,Sunshine English Course 2
pet,ペット,名,I think cats are good pets because we don't have to walk them.,Program 2,Leave Only Footprints,24,,JHS,2,Sunshine English Course 2
sharpen,（つめなどを）とぐ，とがらせる,動,But cats often sharpen their nails on furniture.,Program 2,Leave Only Footprints,24,,JHS,2,Sunshine English Course 2
should,〜すべきである，〜したほうがよい,助,I think we should visit Arashiyama.,Program 2,Leave Only Footprints,24,,JHS,2,Sunshine English Course 2
squirrel,リス,名,,Program 2,Leave Only Footprints,24,,JHS,2,Sunshine English Course 2
train,しつける，訓練する,動,We have to train them.,Program 2,Leave Only Footprints,24,,JHS,2,Sunshine English Course 2
turtle,カメ,名,"First, you can enjoy swimming with turtles ",Program 2,Leave Only Footprints,24,,JHS,2,Sunshine English Course 2
CBC,シービーシー（放送局名）,名,,POWER-UP 1,天気予報を聞こう,26,,JHS,2,Sunshine English Course 2
coat,コート，外とう,名,,POWER-UP 1,天気予報を聞こう,26,,JHS,2,Sunshine English Course 2
degree,度（温度の単位）,名,The high will be 6 degrees today.,POWER-UP 1,天気予報を聞こう,26,,JHS,2,Sunshine English Course 2
Good evening.,こんばんは。,,Good evening.,POWER-UP 1,天気予報を聞こう,26,,JHS,2,Sunshine English Course 2
J. C. Smith,ジェイ・シー・スミス（架空の人名）,名,,POWER-UP 1,天気予報を聞こう,26,,JHS,2,Sunshine English Course 2
later,あとで，後に,副,"Ten days later, Gon saw a line of people.",POWER-UP 1,天気予報を聞こう,26,,JHS,2,Sunshine English Course 2
low,（温度などの）最低値,名,"The low will be 5 degrees, and the high will be 11 tomorrow.",POWER-UP 1,天気予報を聞こう,26,,JHS,2,Sunshine English Course 2
minus,氷点下の，マイナスの,形,,POWER-UP 1,天気予報を聞こう,26,,JHS,2,Sunshine English Course 2
Montreal,モントリオール（カナダの都市）,名,,POWER-UP 1,天気予報を聞こう,26,,JHS,2,Sunshine English Course 2
raincoat,レインコート,名,,POWER-UP 1,天気予報を聞こう,26,,JHS,2,Sunshine English Course 2
shower,にわか雨，夕立ち,名,We'll have showers in the evening today.,POWER-UP 1,天気予報を聞こう,26,,JHS,2,Sunshine English Course 2
shower,にわか雨が降る,動,,POWER-UP 1,天気予報を聞こう,26,,JHS,2,Sunshine English Course 2
temperature,温度，気温,名,Then your body temperature will be just right when you sleep.,POWER-UP 1,天気予報を聞こう,26,,JHS,2,Sunshine English Course 2
Vancouver,バンクーバー（カナダの都市）,名,,POWER-UP 1,天気予報を聞こう,26,,JHS,2,Sunshine English Course 2
windy,風のある，風の強い,形,,POWER-UP 1,天気予報を聞こう,26,,JHS,2,Sunshine English Course 2
Winnipeg,ウィニペグ（カナダの都市）,名,,POWER-UP 1,天気予報を聞こう,26,,JHS,2,Sunshine English Course 2
Yellowknife,イエローナイフ（カナダの都市）,名,,POWER-UP 1,天気予報を聞こう,26,,JHS,2,Sunshine English Course 2
Who's calling?,（電話で）どちら様ですか。,,Who's calling? ,POWER-UP 2,電話をかけよう,27,,JHS,2,Sunshine English Course 2
could,can（〜できる）の過去形,助,Could you bring your sketchbook? ,POWER-UP 2,電話をかけよう,27,,JHS,2,Sunshine English Course 2
Could you ～ ?,～していただけませんか。,,Could you bring your sketchbook? ,POWER-UP 2,電話をかけよう,27,,JHS,2,Sunshine English Course 2
Davis,デイビス（姓）,名,,POWER-UP 2,電話をかけよう,27,,JHS,2,Sunshine English Course 2
hold on to ～,電話を切らないで待つ,動,"Hold on [Just a moment], please. ",POWER-UP 2,電話をかけよう,27,,JHS,2,Sunshine English Course 2
