english,japanese,POS,phrase,unit,part,page,status,level,grade,textbook
do,いいえ,-,,Unit 5,Do you have a pen?,,es_word,ES,4,Let's Try 4
no,持っていません,-,,Unit 5,Do you have a pen?,,es_word,ES,4,Let's Try 4
don’t,これ,-,,Unit 5,Do you have a pen?,,es_word,ES,4,Let's Try 4
this,です,-,,Unit 5,Do you have a pen?,,es_word,ES,4,Let's Try 4
is,あなた,-,,Unit 5,Do you have a pen?,,es_word,ES,4,Let's Try 4
for,グルースティック,-,,Unit 5,Do you have a pen?,,es_word,ES,4,Let's Try 4
you,ハサミ,-,,Unit 5,Do you have a pen?,,es_word,ES,4,Let's Try 4
glue stick,ホッチキス,身の回りの物,,Unit 5,Do you have a pen?,,es_word,ES,4,Let's Try 4
scissors,磁石,身の回りの物,,Unit 5,Do you have a pen?,,es_word,ES,4,Let's Try 4
stapler,マーカー,身の回りの物,,Unit 5,Do you have a pen?,,es_word,ES,4,Let's Try 4
magnet,鉛筆削り,身の回りの物,,Unit 5,Do you have a pen?,,es_word,ES,4,Let's Try 4
marker,ペンケース,身の回りの物,,Unit 5,Do you have a pen?,,es_word,ES,4,Let's Try 4
pencil sharpener,机,身の回りの物,,Unit 5,Do you have a pen?,,es_word,ES,4,Let's Try 4
pencil case,椅子,身の回りの物,,Unit 5,Do you have a pen?,,es_word,ES,4,Let's Try 4
desk,時計,身の回りの物,,Unit 5,Do you have a pen?,,es_word,ES,4,Let's Try 4
chair,カレンダー,身の回りの物,,Unit 5,Do you have a pen?,,es_word,ES,4,Let's Try 4
clock,短い,身の回りの物,,Unit 5,Do you have a pen?,,es_word,ES,4,Let's Try 4
calendar,見る,身の回りの物,,Unit 5,Do you have a pen?,,es_word,ES,4,Let's Try 4
short,何,"状態,気持ち",,Unit 5,Do you have a pen?,,es_word,ES,4,Let's Try 4
look,これ,-,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
what,ヒント,-,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
this,お願いします,-,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
hint,どう,-,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
please,お願いします,-,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
how,どう,-,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
many,いくつ,-,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
letters,文字,-,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
I,私,-,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
have,持っている,-,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
six,六,-,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
do,する,-,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
you,あなた,-,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
a,一つ,小文字,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
yes,はい,,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
no,いいえ,-,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
that,それ,-,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
right,正しい,-,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
sorry,ごめんなさい,-,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
try,試す,-,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
again,再度,-,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
coffee,コーヒー,-,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
closed,閉じた,小文字,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
donut,ドーナツ,小文字,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
exit,出口,小文字,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
juice,ジュース,小文字,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
news,ニュース,小文字,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
off,オフ,小文字,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
open,開く,小文字,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
police,警察,小文字,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
restaurant,レストラン,小文字,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
taxi,タクシー,小文字,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
telephone,電話,小文字,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
bus,バス,小文字,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
stop,停留所,小文字,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
flower,花,小文字,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
what,何,小文字,,Unit 6,Alphabet,,es_word,ES,4,Let's Try 4
do,する,-,,Unit 7,What do you want?,,es_word,ES,4,Let's Try 4
you,あなた,-,,Unit 7,What do you want?,,es_word,ES,4,Let's Try 4
want,欲しい,-,,Unit 7,What do you want?,,es_word,ES,4,Let's Try 4
I,私,-,,Unit 7,What do you want?,,es_word,ES,4,Let's Try 4
potatoes,ポテト,-,,Unit 7,What do you want?,,es_word,ES,4,Let's Try 4
please,お願いします,"果物,野菜",,Unit 7,What do you want?,,es_word,ES,4,Let's Try 4
how,どう,-,,Unit 7,What do you want?,,es_word,ES,4,Let's Try 4
many,いくつ,-,,Unit 7,What do you want?,,es_word,ES,4,Let's Try 4
two,二つ,-,,Unit 7,What do you want?,,es_word,ES,4,Let's Try 4
here,ここ,-,,Unit 7,What do you want?,,es_word,ES,4,Let's Try 4
thank,ありがとう,-,,Unit 7,What do you want?,,es_word,ES,4,Let's Try 4
vegetable,野菜,-,,Unit 7,What do you want?,,es_word,ES,4,Let's Try 4
potato,ジャガイモ,"果物,野菜",,Unit 7,What do you want?,,es_word,ES,4,Let's Try 4
cabbage,キャベツ,"果物,野菜",,Unit 7,What do you want?,,es_word,ES,4,Let's Try 4
corn,トウモロコシ,"果物,野菜",,Unit 7,What do you want?,,es_word,ES,4,Let's Try 4
cherry,チェリー,"果物,野菜",,Unit 7,What do you want?,,es_word,ES,4,Let's Try 4
blue berry,ブルーベリー,"果物,野菜",,Unit 7,What do you want?,,es_word,ES,4,Let's Try 4
meat,肉,"果物,野菜",,Unit 7,What do you want?,,es_word,ES,4,Let's Try 4
pork,豚肉,飲食物,,Unit 7,What do you want?,,es_word,ES,4,Let's Try 4
beef,牛肉,飲食物,,Unit 7,What do you want?,,es_word,ES,4,Let's Try 4
this,これ,飲食物,,Unit 7,What do you want?,,es_word,ES,4,Let's Try 4
is,は,-,,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
my,私の,-,,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
favorite,お気に入り,-,,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
place,場所,-,,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
go,行く,-,,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
straight,まっすぐ,-,,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
turn,曲がる,-,,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
right,右に曲がる,-,,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
left,左に曲がる,-,,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
stop,停止する,-,,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
this,この,-,,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
music,音楽,-,,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
room,部屋,-,,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
why,なぜ,-,,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
I,私,-,,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
like,好き,-,,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
school,学校,-,,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
science,科学,"学校,教室等",,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
arts and crafts,アート＆クラフト,"学校,教室等",,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
computer,コンピュータ,"学校,教室等",,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
cooking,料理,"学校,教室等",,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
lunch,昼食,"学校,教室等",,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
boys',男子の,"学校,教室等",,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
girls',女子の,"学校,教室等",,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
office,オフィス,"学校,教室等",,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
entrance,入口,"学校,教室等",,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
library,図書館,"学校,教室等",,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
gym,体育館,"学校,教室等",,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
playground,遊び場,"学校,教室等",,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
I,私,"学校,教室等",,Unit 8,This is my favorite place.,,es_word,ES,4,Let's Try 4
wake,起きる,-,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
up,上,-,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
at,〜する,-,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
0.25,0.25,-,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
eat,食べる,-,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
breakfast,朝食,-,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
0.291666667,0.291666667,-,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
go,行く,-,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
to,〜へ,-,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
school,学校,-,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
home,家,-,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
take,取る,-,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
bath,風呂,-,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
day,日,-,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
good,良い,-,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
morning,おはよう,-,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
wash my face,顔を洗う,-,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
go to school,学校に行く,日課,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
go home,家に帰る,日課,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
brush my teeth,歯を磨く,日課,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
put away my futon,布団を片付ける,日課,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
have breakfast,朝食を食べる,日課,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
check my school bag,学校のバッグを確認する,日課,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
leave my house,家を出る,日課,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
take out the garbage,ゴミを出す,日課,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
do my homework,宿題をする,日課,,Unit 9,This is my day.,,es_word,ES,4,Let's Try 4
